Date,cumulative
2000-08-03,1.0098243245793048
2000-08-04,1.0197753014837079
2000-08-07,1.0163051951843265
2000-08-08,1.0177894546716308
2000-08-09,1.0005829412291625
2000-08-10,1.0038804608080891
2000-08-11,1.010343236115347
2000-08-14,1.0153474266914009
2000-08-15,1.0086189077490983
2000-08-16,1.0080661956722345
2000-08-17,1.0103454630601003
2000-08-18,1.0039691355008535
2000-08-21,1.0095407014420952
2000-08-22,1.0117253007782336
2000-08-23,1.0114395217312546
2000-08-24,1.0101121545611336
2000-08-25,1.011196940111227
2000-08-28,1.0127799560938118
2000-08-29,1.0090542659203157
2000-08-30,1.0093048542736518
2000-08-31,1.0153140201875426
2000-09-01,1.01110088555607
2000-09-05,1.0077413768050005
2000-09-06,1.0044252863965277
2000-09-07,1.0046303271970747
2000-09-08,1.0071481108098115
2000-09-11,1.0118125233223643
2000-09-12,1.0114788158813264
2000-09-13,1.0127039014805976
2000-09-14,1.0089431541756182
2000-09-15,1.0007918321558662
2000-09-18,0.9934835085631346
2000-09-19,0.9971101605938283
2000-09-20,0.9893269011686302
2000-09-21,0.9906353053467618
2000-09-22,0.9983210237075392
2000-09-25,0.9989815675565092
2000-09-26,0.9998906319661359
2000-09-27,1.0002588011783302
2000-09-28,1.0109409584077187
2000-09-29,1.0113824733918495
2000-10-02,1.017326645755218
2000-10-03,1.0150384488037687
2000-10-04,1.0113473438935647
2000-10-05,1.0170004545374651
2000-10-06,1.0051233346880684
2000-10-09,1.0033924596698802
2000-10-10,1.0025653679014759
2000-10-11,0.9994369592348965
2000-10-12,0.9913822466360034
2000-10-13,0.9956443190098538
2000-10-16,0.9965901780252312
2000-10-17,0.9906902104067654
2000-10-18,0.9892629931916407
2000-10-19,0.9943070080366442
2000-10-20,0.998298454472582
2000-10-23,0.9981016330838364
2000-10-24,0.9989498601615174
2000-10-25,0.9987074637933863
2000-10-26,0.9952364575958822
2000-10-27,0.9991801347679683
2000-10-30,1.012759216956011
2000-10-31,1.0154264999543645
2000-11-01,1.018751209934824
